ID,Tytuł polski,Tytuł oryginalny,Rok produkcji,Ulubione,Ocena,Kraj produkcji,Gatunek,Data,originalTitle,startYear,genre_eng,titleType,primaryTitle,isAdult,endYear,runtimeMinutes,genres,averageRating,numVotes,similarity,diff,averageRating_int
795734,Endless,The Endless,2017,0,8,USA,"Horror, Sci-Fi",2018-6-23,The Endless,2017,"horror, sci-fi",movie,The Endless,0,\N,111,"Fantasy,Horror,Sci-Fi",6.5,25337,0,1.5,6
795910,Drapacz chmur,Skyscraper,2018,0,2,USA,Akcja,2019-5-4,Skyscraper,2018,action,movie,Skyscraper,0,\N,102,"Action,Adventure,Thriller",5.8,89666,0,-3.8,6
795912,Ciche miejsce,A Quiet Place,2018,0,6,USA,"Horror, Sci-Fi",2018-4-19,A Quiet Place,2018,"horror, sci-fi",movie,A Quiet Place,0,\N,90,"Drama,Horror,Sci-Fi",7.5,337681,0,-1.5,8
7960,Młody Frankenstein,Young Frankenstein,1974,0,9,USA,"Horror, Komedia, Sci-Fi",2015-10-15,Young Frankenstein,1974,"horror, comedy, sci-fi",movie,Young Frankenstein,0,\N,106,Comedy,8.0,136038,0,1.0,8
7961,Młodzi gniewni,Dangerous Minds,1995,1,8,USA,"Biograficzny, Dramat",2010-6-1,Dangerous Minds,1995,"biographic, drama",movie,Dangerous Minds,0,\N,99,"Biography,Drama",6.5,45730,0,1.5,6
797361,Zwierzęta Ameryki,American Animals,2018,0,8,USA,"Dramat, Kryminał",2019-2-8,American Animals,2018,"drama, crime",movie,American Animals,0,\N,116,"Biography,Crime,Drama",7.0,32610,0,1.0,7
7992,Nadzy,Naked,1993,0,8,Wielka Brytania,Dramat,2014-9-24,Naked,1993,drama,movie,Naked,0,\N,132,"Comedy,Drama",7.8,31332,0,0.20000000000000018,8
8011,Nagi lunch,Naked Lunch,1991,0,9,"Japonia, Kanada, Wielka Brytania","Thriller, Sci-Fi, Psychologiczny",2016-11-20,Naked Lunch,1991,"thriller, sci-fi, psychologiczny",movie,Naked Lunch,0,\N,115,Drama,7.1,43985,0,1.9000000000000004,7
802456,Johnny English: Nokaut,Johnny English Strikes Again,2018,0,7,"Francja, USA, Wielka Brytania","Komedia, Szpiegowski",2019-3-23,Johnny English Strikes Again,2018,"comedy, szpiegowski",movie,Johnny English Strikes Again,0,\N,89,"Action,Adventure,Comedy",6.2,53556,0,0.7999999999999998,6
802930,Dziedzictwo. Hereditary,Hereditary,2018,0,6,USA,"Dramat, Horror",2018-6-23,Hereditary,2018,"drama, horror",movie,Hereditary,0,\N,127,"Drama,Horror,Mystery",7.3,184957,0,-1.2999999999999998,7
803413,Neapol spowity tajemnicą,Napoli velata,2017,0,7,Włochy,Thriller,2018-8-3,Napoli velata,2017,thriller,movie,Naples in Veils,0,\N,113,"Drama,Mystery,Romance",5.9,1748,0,1.0999999999999996,6
807467,Zemsta,Revenge,2017,0,8,"Belgia, Francja","Thriller, Akcja",2018-6-23,Revenge,2017,"thriller, action",movie,Revenge,0,\N,108,"Action,Horror,Thriller",6.3,30097,0,1.7000000000000002,6
807561,Czarne bractwo. BlacKkKlansman,BlacKkKlansman,2018,0,8,USA,"Biograficzny, Dramat, Kryminał",2019-1-23,BlacKkKlansman,2018,"biographic, drama, crime",movie,BlacKkKlansman,0,\N,135,"Biography,Crime,Drama",7.5,171800,0,0.5,8
807784,A może by tak trójkącik?,Le trip à trois,2017,0,7,Kanada,Komedia,2018-9-6,Le trip à trois,2017,comedy,movie,Le trip à trois,0,\N,91,Comedy,6.0,534,0,1.0,6
8086,"Nic nie widziałem, nic nie słyszałem","See No Evil, Hear No Evil",1989,0,6,USA,Komedia kryminalna,2013-12-15,"See No Evil, Hear No Evil",1989,komedia kryminalna,movie,"See No Evil, Hear No Evil",0,\N,103,"Comedy,Crime",6.9,45102,0,-0.9000000000000004,7
810299,Nic do ukrycia,Le jeu,2018,0,4,Francja,Komedia,2019-5-4,Le jeu,2018,comedy,movie,Nothing to Hide,0,\N,90,"Comedy,Drama",6.8,9498,0,-2.8,7
816979,Na noże,Knives Out,2019,0,8,USA,"Dramat, Komedia kryminalna",2019-12-10,Knives Out,2019,"drama, komedia kryminalna",movie,Knives Out,0,\N,130,"Comedy,Crime,Drama",8.1,63497,0,-0.09999999999999964,8
816982,To my,Us,2019,0,5,"Chiny, Japonia, USA",Thriller,2019-11-1,Us,2019,thriller,movie,Us,0,\N,116,"Horror,Mystery,Thriller",6.9,168474,0,-1.9000000000000004,7
820,Odwieczny wróg,Phantoms,1998,0,7,"Japonia, USA","Dramat, Horror, Sci-Fi",2015-4-14,Phantoms,1998,"drama, horror, sci-fi",movie,Phantoms,0,\N,96,"Horror,Sci-Fi,Thriller",5.5,18790,0,1.5,6
825,Szósty zmysł,The Sixth Sense,1999,0,4,USA,Thriller,2010-6-1,The Sixth Sense,1999,thriller,movie,The Sixth Sense,0,\N,107,"Drama,Mystery,Thriller",8.1,864693,0,-4.1,8
8277,Odległy ląd,Outland,1981,0,5,Wielka Brytania,"Sensacyjny, Sci-Fi",2018-10-9,Outland,1981,"sensacyjny, sci-fi",movie,Outland,0,\N,109,"Action,Crime,Sci-Fi",6.6,25581,0,-1.5999999999999996,7
8280,Odmienne stany świadomości,Altered States,1980,0,8,USA,"Dramat, Horror, Sci-Fi",2016-8-21,Altered States,1980,"drama, horror, sci-fi",movie,Altered States,0,\N,102,"Horror,Sci-Fi,Thriller",6.9,30161,0,1.0999999999999996,7
829669,Jestem matką,I Am Mother,2019,0,5,Australia,"Thriller, Sci-Fi",2019-8-16,I Am Mother,2019,"thriller, sci-fi",movie,I Am Mother,0,\N,113,"Drama,Horror,Sci-Fi",6.8,54826,0,-1.7999999999999998,7
8335,Omen,The Omen,1976,0,8,"USA, Wielka Brytania",Horror,2011-6-12,The Omen,1976,horror,movie,The Omen,0,\N,111,Horror,7.5,101012,0,0.5,8
837,Podziemny krąg,Fight Club,1999,0,7,"Niemcy, USA","Thriller, Psychologiczny",2010-6-1,Fight Club,1999,"thriller, psychologiczny",movie,Fight Club,0,\N,139,Drama,8.8,1733515,0,-1.8000000000000007,9
844,Jeździec bez głowy,Sleepy Hollow,1999,0,8,"Niemcy, USA",Horror,2010-6-1,Sleepy Hollow,1999,horror,movie,Sleepy Hollow,0,\N,105,"Fantasy,Horror,Mystery",7.3,312973,0,0.7000000000000002,7
847,Blair Witch Project,The Blair Witch Project,1999,0,8,USA,"Horror, Dokumentalizowany",2010-6-1,The Blair Witch Project,1999,"horror, dokumentalizowany",movie,The Blair Witch Project,0,\N,81,"Horror,Mystery",6.5,221304,0,1.5,6
862,Zielona mila,The Green Mile,1999,0,7,USA,Dramat,2010-6-1,The Green Mile,1999,drama,movie,The Green Mile,0,\N,189,"Crime,Drama,Fantasy",8.6,1056122,0,-1.5999999999999996,9
8625,Pełny magazynek,Full Metal Jacket,1987,1,9,"USA, Wielka Brytania","Dramat, Wojenny",2010-8-28,Full Metal Jacket,1987,"drama, war",movie,Full Metal Jacket,0,\N,116,"Drama,War",8.3,629829,0,0.6999999999999993,8
865,Niebiańska plaża,The Beach,2000,0,6,"USA, Wielka Brytania","Dramat, Przygodowy, Thriller",2010-6-1,The Beach,2000,"drama, przygodowy, thriller",movie,The Beach,0,\N,119,"Adventure,Drama,Romance",6.7,212793,0,-0.7000000000000002,7
868,Być jak John Malkovich,Being John Malkovich,1999,0,9,USA,"Surrealistyczny, Komedia",2016-2-10,Being John Malkovich,1999,"surrealistyczny, comedy",movie,Being John Malkovich,0,\N,113,"Comedy,Drama,Fantasy",7.7,294026,0,1.2999999999999998,8
8727,Podejrzani,The Usual Suspects,1995,0,9,"Niemcy, USA","Kryminał, Thriller",2014-12-16,The Usual Suspects,1995,"crime, thriller",movie,The Usual Suspects,0,\N,106,"Crime,Mystery,Thriller",8.5,932278,0,0.5,8
8774,Polowanie na Czerwony Październik,The Hunt for Red October,1990,0,5,USA,Sensacyjny,2010-6-1,The Hunt for Red October,1990,sensacyjny,movie,The Hunt for Red October,0,\N,135,"Action,Adventure,Thriller",7.6,168115,0,-2.5999999999999996,8
8823,Powrót do przyszłości,Back to the Future,1985,0,6,USA,"Komedia, Przygodowy, Sci-Fi",2010-6-1,Back to the Future,1985,"comedy, przygodowy, sci-fi",movie,Back to the Future,0,\N,116,"Adventure,Comedy,Sci-Fi",8.5,970375,0,-2.5,8
8824,Powrót do przyszłości II,Back to the Future Part II,1989,0,6,USA,"Komedia, Przygodowy, Sci-Fi",2010-6-1,Back to the Future Part II,1989,"comedy, przygodowy, sci-fi",movie,Back to the Future Part II,0,\N,108,"Adventure,Comedy,Sci-Fi",7.8,442450,0,-1.7999999999999998,8
8825,Powrót do przyszłości III,Back to the Future Part III,1990,0,6,USA,"Komedia, Przygodowy, Sci-Fi",2010-6-1,Back to the Future Part III,1990,"comedy, przygodowy, sci-fi",movie,Back to the Future Part III,0,\N,118,"Adventure,Comedy,Sci-Fi",7.4,372799,0,-1.4000000000000004,7
8951,Przygody barona Munchausena,The Adventures of Baron Munchausen,1988,0,6,"Wielka Brytania, Włochy","Fantasy, Komedia, Przygodowy",2016-11-21,The Adventures of Baron Munchausen,1988,"fantasy, comedy, przygodowy",movie,The Adventures of Baron Munchausen,0,\N,126,"Adventure,Comedy,Fantasy",7.2,48338,0,-1.2000000000000002,7
8977,Psychoza II,Psycho II,1983,0,4,USA,Thriller,2017-4-3,Psycho II,1983,thriller,movie,Psycho II,0,\N,113,"Crime,Horror,Mystery",6.5,22018,0,-2.5,6
8978,Psychoza III,Psycho III,1986,0,3,USA,Thriller,2017-4-3,Psycho III,1986,thriller,movie,Psycho III,0,\N,93,"Horror,Mystery,Thriller",5.4,12064,0,-2.4000000000000004,5
9009,Płytki grób,Shallow Grave,1994,0,7,Wielka Brytania,Czarna komedia,2018-1-20,Shallow Grave,1994,czarna komedia,movie,Shallow Grave,0,\N,89,"Crime,Thriller",7.3,53965,0,-0.2999999999999998,7
9063,Rambo: Pierwsza krew,First Blood,1982,0,9,USA,"Dramat, Akcja",2010-6-1,First Blood,1982,"drama, action",movie,First Blood,0,\N,93,"Action,Adventure",7.7,212041,0,1.2999999999999998,8
9078,Wyścig szczurów,Rat Race,2001,0,8,"Kanada, USA","Komedia, Przygodowy",2014-1-6,Rat Race,2001,"comedy, przygodowy",movie,Rat Race,0,\N,112,"Adventure,Comedy",6.4,104547,0,1.5999999999999996,6
9136,Requiem dla snu,Requiem for a Dream,2000,1,7,USA,Dramat,2012-1-11,Requiem for a Dream,2000,drama,movie,Requiem for a Dream,0,\N,102,Drama,8.3,719605,0,-1.3000000000000007,8
9191,Rocky 2,Rocky II,1979,0,8,USA,"Dramat, Sportowy",2010-6-1,Rocky II,1979,"drama, sportowy",movie,Rocky II,0,\N,119,"Drama,Sport",7.2,179163,0,0.7999999999999998,7
91994,Basen,Swimming Pool,2003,0,6,"Francja, Wielka Brytania","Erotyczny, Thriller, Psychologiczny",2014-12-8,Swimming Pool,2003,"erotyczny, thriller, psychologiczny",movie,Swimming Pool,0,\N,102,"Crime,Drama,Mystery",6.7,40128,0,-0.7000000000000002,7
922,Opętanie,Stir of Echoes,1999,0,7,USA,Horror,2016-9-17,Stir of Echoes,1999,horror,movie,Stir of Echoes,0,\N,99,"Horror,Mystery,Thriller",7.0,70962,0,0.0,7
9239,Rosencrantz i Guildenstern nie żyją,Rosencrantz & Guildenstern Are Dead,1990,0,8,"USA, Wielka Brytania","Dramat, Komedia",2018-10-9,Rosencrantz & Guildenstern Are Dead,1990,"drama, comedy",movie,Rosencrantz & Guildenstern Are Dead,0,\N,117,"Comedy,Drama",7.5,19927,0,0.5,8
9497,Dreszcze,Shivers,1975,0,6,Kanada,Horror,2015-9-10,Shivers,1975,horror,movie,Shivers,0,\N,87,"Horror,Sci-Fi",6.5,16169,0,-0.5,6
95492,"Ja, robot","I, Robot",2004,0,4,"Niemcy, USA","Thriller, Sci-Fi",2010-6-1,"I, Robot",2004,"thriller, sci-fi",movie,"I, Robot",0,\N,115,"Action,Crime,Drama",7.1,475353,0,-3.0999999999999996,7
95747,Mad Max: Na drodze gniewu,Mad Max: Fury Road,2015,1,9,"Australia, USA","Sensacyjny, Sci-Fi",2015-5-28,Mad Max: Fury Road,2015,"sensacyjny, sci-fi",movie,Mad Max: Fury Road,0,\N,120,"Action,Adventure,Sci-Fi",8.1,809826,0,0.9000000000000004,8
95748,Żony ze Stepford,The Stepford Wives,2004,0,1,USA,"Sci-Fi, Czarna komedia",2016-1-20,The Stepford Wives,2004,"sci-fi, czarna komedia",movie,The Stepford Wives,0,\N,93,"Comedy,Horror,Sci-Fi",5.3,57619,0,-4.3,5
95892,Straszny film 3,Scary Movie 3,2003,0,3,"Kanada, USA",Komedia,2010-6-1,Scary Movie 3,2003,comedy,movie,Scary Movie 3,0,\N,84,Comedy,5.5,131140,0,-2.5,6
96128,Szklana pułapka 4.0,Live Free or Die Hard,2007,0,4,"USA, Wielka Brytania",Sensacyjny,2010-6-1,Live Free or Die Hard,2007,sensacyjny,movie,Live Free or Die Hard,0,\N,128,"Action,Thriller",7.1,376386,0,-3.0999999999999996,7
967,"Ja, Irena i Ja","Me, Myself & Irene",2000,1,9,USA,Komedia,2013-11-8,"Me, Myself & Irene",2000,comedy,movie,"Me, Myself & Irene",0,\N,116,Comedy,6.6,213287,0,2.4000000000000004,7
9683,Spartakus,Spartacus,1960,0,8,USA,"Biograficzny, Dramat historyczny",2010-6-1,Spartacus,1960,"biographic, dramat historyczny",movie,Spartacus,0,\N,197,"Adventure,Biography,Drama",7.9,116329,0,0.09999999999999964,8
9701,W mgnieniu oka,Split Second,1992,0,7,"USA, Wielka Brytania","Horror, Sci-Fi",2014-5-24,Split Second,1992,"horror, sci-fi",movie,Split Second,0,\N,90,"Action,Crime,Horror",6.2,11102,0,0.7999999999999998,6
97646,Maszyna śmierci,Death Machine,1994,0,4,Wielka Brytania,"Horror, Akcja, Sci-Fi",2013-7-26,Death Machine,1994,"horror, action, sci-fi",movie,Death Machine,0,\N,99,"Action,Horror,Sci-Fi",5.7,3507,0,-1.7000000000000002,6
980,"Obcy - 8. pasażer ""Nostromo""",Alien,1979,1,10,"USA, Wielka Brytania","Horror, Sci-Fi",2010-6-1,Alien,1979,"horror, sci-fi",movie,Alien,0,\N,117,"Horror,Sci-Fi",8.4,736764,0,1.5999999999999996,8
9829,Strefa mroku,Twilight Zone: The Movie,1983,0,5,USA,"Horror, Nowele filmowe",2016-10-10,Twilight Zone: The Movie,1983,"horror, nowele filmowe",movie,Twilight Zone: The Movie,0,\N,101,"Horror,Sci-Fi",6.5,31128,0,-1.5,6
99031,Zły Mikołaj,Bad Santa,2003,0,8,"Niemcy, USA",Komedia kryminalna,2016-12-23,Bad Santa,2003,komedia kryminalna,movie,Bad Santa,0,\N,92,"Comedy,Crime,Drama",7.0,129169,0,1.0,7
992,Terminator 2: Dzień sądu,Terminator 2: Judgment Day,1991,0,6,"Francja, USA","Akcja, Sci-Fi",2010-6-1,Terminator 2: Judgment Day,1991,"action, sci-fi",movie,Terminator 2: Judgment Day,0,\N,137,"Action,Sci-Fi",8.5,939203,0,-2.5,8
994,Obcy - decydujące starcie,Aliens,1986,0,6,USA,"Horror, Sci-Fi",2010-6-1,Aliens,1986,"horror, sci-fi",movie,Aliens,0,\N,137,"Action,Adventure,Sci-Fi",8.4,616686,0,-2.4000000000000004,8
99445,Iniemamocni,The Incredibles,2004,0,4,USA,"Animacja, Familijny, Komedia, Akcja",2010-6-19,The Incredibles,2004,"animacja, familijny, comedy, action",movie,The Incredibles,0,\N,115,"Action,Adventure,Animation",8.0,620936,0,-4.0,8
995,Terminator,The Terminator,1984,0,9,"USA, Wielka Brytania","Akcja, Sci-Fi",2010-6-1,The Terminator,1984,"action, sci-fi",movie,The Terminator,0,\N,107,"Action,Sci-Fi",8.0,755212,0,1.0,8
9987,Szybcy i martwi,The Quick and the Dead,1995,0,4,"Japonia, USA",Western,2013-8-28,The Quick and the Dead,1995,western,movie,The Quick and the Dead,0,\N,107,"Action,Romance,Thriller",6.4,80422,0,-2.4000000000000004,6
