ID,Tytuł polski,Tytuł oryginalny,Rok produkcji,Ulubione,Ocena,Kraj produkcji,Gatunek,Data,Rok,OcenaImdb,KrajKod,originalTitle,startYear,genre_eng
465839,Śmierć nadejdzie dziś,Happy Death Day,2017,0,7,USA,Horror,2017-11-6,2017,3.5,['USA'],Happy Death Day,2017,horror
760272,mother!,Mother!,2017,1,10,USA,Horror,2017-11-4,2017,5.0,['USA'],Mother!,2017,horror
707970,Thor: Ragnarok,,2017,0,7,USA,"Fantasy, Przygodowy",2017-11-2,2017,3.5,['USA'],,2017,"fantasy, przygodowy"
738870,Szpiedzy z sąsiedztwa,Keeping Up with the Joneses,2016,0,7,USA,Komedia,2017-10-28,2017,3.5,['USA'],Keeping Up with the Joneses,2016,comedy
710264,Geostorm,,2017,0,3,USA,"Sci-Fi, Katastroficzny",2017-10-26,2017,1.5,['USA'],,2017,"sci-fi, disaster"
772939,Aplik@cja,Bedeviled,2016,0,4,USA,Horror,2017-10-14,2017,2.0,['USA'],Bedeviled,2016,horror
7851,Mortal Kombat,,1995,0,8,USA,"Fantasy, Akcja",2017-10-13,2017,4.0,['USA'],,1995,"fantasy, action"
630798,Blade Runner 2049,,2017,1,10,"Kanada, USA, Węgry, Wielka Brytania","Thriller, Sci-Fi",2017-10-13,2017,5.0,"['CAN', 'USA', 'HUN', 'GBR']",,2017,"thriller, sci-fi"
720384,Mężczyźni i kurczaki,Mænd og høns,2015,0,7,"Dania, Niemcy","Dramat, Komedia",2017-10-10,2017,3.5,"['DNK', 'DEU']",Mænd og høns,2015,"drama, comedy"
698207,Twój Vincent,Loving Vincent,2017,0,10,"Polska, Wielka Brytania","Animacja, Dramat, Kryminał",2017-10-6,2017,5.0,"['POL', 'GBR']",Loving Vincent,2017,"animacja, drama, crime"
713866,Dziewczyny śmierci,The Final Girls,2015,0,7,USA,"Horror, Komedia",2017-9-28,2017,3.5,['USA'],The Final Girls,2015,"horror, comedy"
32482,Zabity na śmierć,Murder by Death,1976,0,6,USA,"Thriller, Komedia kryminalna",2017-9-28,2017,3.0,['USA'],Murder by Death,1976,"thriller, komedia kryminalna"
571114,To,It,2017,0,8,"Kanada, USA",Horror,2017-9-21,2017,4.0,"['CAN', 'USA']",It,2017,horror
633858,Michael Kohlhaas,,2013,0,8,"Francja, Niemcy",Dramat historyczny,2017-9-19,2017,4.0,"['FRA', 'DEU']",,2013,dramat historyczny
1422,Tytus Andronikus,Titus,1999,0,8,"USA, Wielka Brytania, Włochy",Dramat,2017-9-17,2017,4.0,"['USA', 'GBR', 'ITA']",Titus,1999,drama
571188,Kolonia,The Colony,2013,0,6,Kanada,"Thriller, Sci-Fi",2017-9-9,2017,3.0,['CAN'],The Colony,2013,"thriller, sci-fi"
4475,Oko kota,Cat's Eye,1985,0,7,USA,"Horror, Komedia, Nowele filmowe",2017-9-9,2017,3.5,['USA'],Cat's Eye,1985,"horror, comedy, nowele filmowe"
544699,Taśmy Watykanu,The Vatican Tapes,2015,0,3,USA,Horror,2017-8-18,2017,1.5,['USA'],The Vatican Tapes,2015,horror
700190,Wojna o planetę małp,War for the Planet of the Apes,2017,0,7,"Kanada, Nowa Zelandia, USA","Dramat, Akcja, Sci-Fi",2017-8-10,2017,3.5,"['CAN', 'NZL', 'USA']",War for the Planet of the Apes,2017,"drama, action, sci-fi"
706209,Kapitan Ameryka: Wojna bohaterów,Captain America: Civil War,2016,0,3,USA,"Akcja, Sci-Fi",2017-8-6,2017,1.5,['USA'],Captain America: Civil War,2016,"action, sci-fi"
779305,To przychodzi po zmroku,It Comes at Night,2017,0,7,USA,Horror,2017-7-27,2017,3.5,['USA'],It Comes at Night,2017,horror
791,Buena Vista Social Club,,1999,0,3,"Francja, Kuba, Niemcy, USA, Wielka Brytania","Dokumentalny, Muzyczny",2017-7-13,2017,1.5,"['FRA', 'CUB', 'DEU', 'USA', 'GBR']",,1999,"documentary, muzyczny"
397071,"Najpierw strzelaj, potem zwiedzaj",In Bruges,2008,0,8,"USA, Wielka Brytania","Dramat, Komedia, Kryminał",2017-6-22,2017,4.0,"['USA', 'GBR']",In Bruges,2008,"drama, comedy, crime"
568216,Król Artur: Legenda miecza,King Arthur: Legend of the Sword,2017,0,7,USA,"Dramat, Przygodowy",2017-6-22,2017,3.5,['USA'],King Arthur: Legend of the Sword,2017,"drama, przygodowy"
201190,Wonder Woman,,2017,0,7,"Chiny, Hongkong, USA","Akcja, Sci-Fi",2017-6-15,2017,3.5,"['CHN', 'HKG', 'USA']",,2017,"action, sci-fi"
747480,Baba Jaga,Don't Knock Twice,2016,0,5,Wielka Brytania,Horror,2017-6-12,2017,2.5,['GBR'],Don't Knock Twice,2016,horror
702950,Lobster,The Lobster,2015,0,7,"Francja, Grecja, Holandia, Irlandia, Wielka Brytania",Thriller,2017-6-11,2017,3.5,"['FRA', 'GRC', 'NLD', 'IRL', 'GBR']",The Lobster,2015,thriller
556038,Bez smyczy,Hall Pass,2011,0,4,USA,Komedia,2017-6-11,2017,2.0,['USA'],Hall Pass,2011,comedy
478458,Pandorum,,2009,0,8,"Niemcy, USA","Horror, Akcja, Sci-Fi",2017-6-4,2017,4.0,"['DEU', 'USA']",,2009,"horror, action, sci-fi"
739057,Song to Song,,2017,0,3,USA,"Dramat, Muzyczny",2017-5-24,2017,1.5,['USA'],,2017,"drama, muzyczny"
262220,Doomsday,,2008,0,6,"Niemcy, RPA, USA, Wielka Brytania","Akcja, Sci-Fi",2017-5-22,2017,3.0,"['DEU', 'UNK', 'USA', 'GBR']",,2008,"action, sci-fi"
323196,Niewiarygodny Burt Wonderstone,The Incredible Burt Wonderstone,2013,0,8,USA,Komedia,2017-5-18,2017,4.0,['USA'],The Incredible Burt Wonderstone,2013,comedy
665400,Obcy: Przymierze,Alien: Covenant,2017,0,5,"USA, Wielka Brytania","Horror, Sci-Fi",2017-5-17,2017,2.5,"['USA', 'GBR']",Alien: Covenant,2017,"horror, sci-fi"
467792,Legion,,2010,0,6,USA,"Fantasy, Horror, Akcja",2017-5-12,2017,3.0,['USA'],,2010,"fantasy, horror, action"
750704,Uciekaj!,Get Out,2017,0,6,USA,Horror,2017-5-11,2017,3.0,['USA'],Get Out,2017,horror
3929,Armia Boga,The Prophecy,1995,0,5,USA,"Fantasy, Thriller",2017-5-8,2017,2.5,['USA'],The Prophecy,1995,"fantasy, thriller"
752541,Dzikie łowy,Hunt for the Wilderpeople,2016,0,7,Nowa Zelandia,"Dramat, Komedia, Przygodowy",2017-4-23,2017,3.5,['NZL'],Hunt for the Wilderpeople,2016,"drama, comedy, przygodowy"
749516,Koszmarna opowieść wigilijna,A Christmas Horror Story,2015,0,4,Kanada,"Horror, Nowele filmowe",2017-4-22,2017,2.0,['CAN'],A Christmas Horror Story,2015,"horror, nowele filmowe"
644574,Czego dusza zapragnie,Absolutely Anything,2015,0,6,"USA, Wielka Brytania","Komedia, Sci-Fi",2017-4-22,2017,3.0,"['USA', 'GBR']",Absolutely Anything,2015,"comedy, sci-fi"
464231,Megan Is Missing,,2011,0,6,USA,"Dramat, Horror",2017-4-22,2017,3.0,['USA'],,2011,"drama, horror"
741913,Wszechstronna dziewczyna,The Girl with All the Gifts,2016,0,3,"USA, Wielka Brytania","Dramat, Horror",2017-4-19,2017,1.5,"['USA', 'GBR']",The Girl with All the Gifts,2016,"drama, horror"
655878,Carol,,2015,0,6,"USA, Wielka Brytania",Melodramat,2017-4-17,2017,3.0,"['USA', 'GBR']",,2015,melodramat
537275,Pamięć absolutna,Total Recall,2012,0,4,"Kanada, USA","Thriller, Akcja, Sci-Fi",2017-4-17,2017,2.0,"['CAN', 'USA']",Total Recall,2012,"thriller, action, sci-fi"
752725,Dobrze się kłamie w miłym towarzystwie,Perfetti sconosciuti,2016,0,8,Włochy,"Dramat, Komedia",2017-4-15,2017,4.0,['ITA'],Perfetti sconosciuti,2016,"drama, comedy"
646395,Ona,Her,2013,0,8,USA,"Melodramat, Sci-Fi",2017-4-15,2017,4.0,['USA'],Her,2013,"melodramat, sci-fi"
1321,Psychoza,Psycho,1960,0,8,USA,Thriller,2017-4-14,2017,4.0,['USA'],Psycho,1960,thriller
744969,Zwierzęta nocy,Nocturnal Animals,2016,0,9,USA,Thriller,2017-4-13,2017,4.5,['USA'],Nocturnal Animals,2016,thriller
486822,Ghost in the Shell,,2017,0,6,"Chiny, Hongkong, Indie, USA, Wielka Brytania","Thriller, Akcja, Sci-Fi",2017-4-6,2017,3.0,"['CHN', 'HKG', 'IND', 'USA', 'GBR']",,2017,"thriller, action, sci-fi"
8978,Psychoza III,Psycho III,1986,0,3,USA,Thriller,2017-4-3,2017,1.5,['USA'],Psycho III,1986,thriller
8977,Psychoza II,Psycho II,1983,0,4,USA,Thriller,2017-4-3,2017,2.0,['USA'],Psycho II,1983,thriller
4160,Biali nie potrafią skakać,White Men Can't Jump,1992,0,6,USA,"Komedia, Sportowy",2017-4-2,2017,3.0,['USA'],White Men Can't Jump,1992,"comedy, sportowy"
765212,Life,,2017,0,6,USA,"Thriller, Sci-Fi",2017-3-30,2017,3.0,['USA'],,2017,"thriller, sci-fi"
725324,Zło we mnie,February,2015,0,7,"Kanada, USA",Horror,2017-3-23,2017,3.5,"['CAN', 'USA']",February,2015,horror
735452,Kubo i dwie struny,Kubo and the Two Strings,2016,0,7,USA,"Animacja, Familijny, Fantasy",2017-3-19,2017,3.5,['USA'],Kubo and the Two Strings,2016,"animacja, familijny, fantasy"
704635,Vaiana: Skarb oceanu,Moana,2016,0,5,USA,"Animacja, Familijny, Przygodowy",2017-3-19,2017,2.5,['USA'],Moana,2016,"animacja, familijny, przygodowy"
37511,Tożsamość,Identity,2003,0,7,USA,Thriller,2017-3-19,2017,3.5,['USA'],Identity,2003,thriller
719066,Kong: Wyspa Czaszki,Kong: Skull Island,2017,0,8,"Australia, Chiny, Kanada, USA, Wietnam","Fantasy, Przygodowy",2017-3-16,2017,4.0,"['AUS', 'CHN', 'CAN', 'USA', 'VNM']",Kong: Skull Island,2017,"fantasy, przygodowy"
476276,Święci z Bostonu II - Dzień Wszystkich Świętych,The Boondock Saints II: All Saints Day,2009,0,3,USA,"Kryminał, Sensacyjny",2017-3-12,2017,1.5,['USA'],The Boondock Saints II: All Saints Day,2009,"crime, sensacyjny"
705273,Cienki Bolek,Get Hard,2015,0,8,USA,Komedia,2017-3-8,2017,4.0,['USA'],Get Hard,2015,comedy
278033,Milczenie,Silence,2016,0,8,"Japonia, Meksyk, USA, Wielka Brytania, Włochy, Tajwan",Dramat historyczny,2017-3-6,2017,4.0,"['JPN', 'MEX', 'USA', 'GBR', 'ITA', 'TWN']",Silence,2016,dramat historyczny
671707,Bone Tomahawk,,2015,0,6,"USA, Wielka Brytania","Horror, Western",2017-3-4,2017,3.0,"['USA', 'GBR']",,2015,"horror, western"
706142,Młodość,Youth,2015,0,9,"Francja, Szwajcaria, Wielka Brytania, Włochy",Dramat,2017-3-1,2017,4.5,"['FRA', 'CHE', 'GBR', 'ITA']",Youth,2015,drama
34235,Sekretarka,Secretary,2002,0,8,USA,"Dramat, Komedia",2017-2-27,2017,4.0,['USA'],Secretary,2002,"drama, comedy"
604523,Kochankowie z Księżyca. Moonrise Kingdom,Moonrise Kingdom,2012,0,8,USA,"Dramat, Komedia, Romans",2017-2-18,2017,4.0,['USA'],Moonrise Kingdom,2012,"drama, comedy, romance"
767889,Lament,Gok-seong,2016,0,2,"USA, Korea Południowa",Horror,2017-2-18,2017,1.0,"['USA', 'KOR']",Gok-seong,2016,horror
737351,Zombie express,Boo-san-haeng,2016,0,7,Korea Południowa,"Dramat, Horror",2017-2-18,2017,3.5,['KOR'],Boo-san-haeng,2016,"drama, horror"
739293,Lekarstwo na życie,A Cure for Wellness,2016,0,6,"Niemcy, USA",Horror,2017-2-18,2017,3.0,"['DEU', 'USA']",A Cure for Wellness,2016,horror
751121,Autopsja Jane Doe,The Autopsy of Jane Doe,2016,0,5,"USA, Wielka Brytania",Horror,2017-2-18,2017,2.5,"['USA', 'GBR']",The Autopsy of Jane Doe,2016,horror
338362,Persepolis,,2007,0,8,"Francja, USA","Animacja, Dramat",2017-2-17,2017,4.0,"['FRA', 'USA']",,2007,"animacja, drama"
741135,John Wick 2,John Wick: Chapter Two,2017,0,6,USA,"Thriller, Akcja",2017-2-16,2017,3.0,['USA'],John Wick: Chapter Two,2017,"thriller, action"
118735,Atak na posterunek,Assault on Precinct 13,2005,0,6,"Francja, USA","Thriller, Akcja",2017-2-12,2017,3.0,"['FRA', 'USA']",Assault on Precinct 13,2005,"thriller, action"
300636,Obcy kontra Predator 2,AVPR: Aliens vs Predator - Requiem,2007,0,6,USA,"Akcja, Sci-Fi",2017-2-5,2017,3.0,['USA'],AVPR: Aliens vs Predator - Requiem,2007,"action, sci-fi"
31279,Obywatel Kane,Citizen Kane,1941,0,9,USA,Dramat,2017-2-4,2017,4.5,['USA'],Citizen Kane,1941,drama
626687,Exeter,,2015,0,5,USA,Horror,2017-2-3,2017,2.5,['USA'],,2015,horror
750258,Split,,2016,0,7,"Japonia, USA",Thriller,2017-2-2,2017,3.5,"['JPN', 'USA']",,2016,thriller
712145,Wizyta,The Visit,2015,0,8,USA,Horror,2017-1-25,2017,4.0,['USA'],The Visit,2015,horror
733392,Ouija: Narodziny zła,Ouija: Origin of Evil,2016,0,3,"Japonia, USA",Horror,2017-1-19,2017,1.5,"['JPN', 'USA']",Ouija: Origin of Evil,2016,horror
718819,La La Land,,2016,0,8,"Hongkong, USA","Musical, Romans",2017-1-19,2017,4.0,"['HKG', 'USA']",,2016,"musical, romance"
565614,Pixels,,2010,0,6,Francja,"Animacja, Akcja, Krótkometrażowy",2017-1-12,2017,3.0,['FRA'],,2010,"animacja, action, short"
659803,Assassin's Creed,,2016,0,4,"Francja, Hongkong, USA, Wielka Brytania, Tajwan, Malta",Przygodowy,2017-1-12,2017,2.0,"['FRA', 'HKG', 'USA', 'GBR', 'TWN', 'MLT']",,2016,przygodowy
720886,Nice Guys. Równi goście,The Nice Guys,2016,0,8,"USA, Wielka Brytania",Komedia kryminalna,2017-1-10,2017,4.0,"['USA', 'GBR']",The Nice Guys,2016,komedia kryminalna
399746,Drive,,2011,0,8,USA,Akcja,2017-1-7,2017,4.0,['USA'],,2011,action
640116,Idealne matki,Adore,2013,0,7,"Australia, Francja",Dramat,2017-1-5,2017,3.5,"['AUS', 'FRA']",Adore,2013,drama
558175,Pasażerowie,Passengers,2016,0,6,USA,"Przygodowy, Sci-Fi",2016-12-30,2016,3.0,['USA'],Passengers,2016,"przygodowy, sci-fi"
712573,Łotr 1. Gwiezdne wojny - historie,Rogue One: A Star Wars Story,2016,0,5,USA,"Przygodowy, Sci-Fi",2016-12-30,2016,2.5,['USA'],Rogue One: A Star Wars Story,2016,"przygodowy, sci-fi"
699641,Zmartwychwstały,Risen,2016,0,3,USA,"Dramat, Biblijny",2016-12-25,2016,1.5,['USA'],Risen,2016,"drama, biblijny"
713103,Sicario,,2015,0,7,USA,"Dramat, Kryminał",2016-12-23,2016,3.5,['USA'],,2015,"drama, crime"
99031,Zły Mikołaj,Bad Santa,2003,0,8,"Niemcy, USA",Komedia kryminalna,2016-12-23,2016,4.0,"['DEU', 'USA']",Bad Santa,2003,komedia kryminalna
114482,Lobo: Paramilitarne święta specjalne,The Lobo Paramilitary Christmas Special,2002,0,3,USA,"Sci-Fi, Czarna komedia, Krótkometrażowy",2016-12-23,2016,1.5,['USA'],The Lobo Paramilitary Christmas Special,2002,"sci-fi, czarna komedia, short"
507501,Rare Export: Opowieść wigilijna,Rare Exports,2010,0,6,"Finlandia, Francja, Norwegia, Szwecja","Fantasy, Horror",2016-12-14,2016,3.0,"['FIN', 'FRA', 'NOR', 'SWE']",Rare Exports,2010,"fantasy, horror"
697720,Fantastyczne zwierzęta i jak je znaleźć,Fantastic Beasts and Where to Find Them,2016,0,5,"USA, Wielka Brytania","Familijny, Fantasy, Przygodowy",2016-12-10,2016,2.5,"['USA', 'GBR']",Fantastic Beasts and Where to Find Them,2016,"familijny, fantasy, przygodowy"
11456,Wideodrom,Videodrome,1983,0,6,Kanada,"Thriller, Sci-Fi",2016-12-9,2016,3.0,['CAN'],Videodrome,1983,"thriller, sci-fi"
723738,Underworld: Wojny krwi,Underworld: Blood Wars,2016,0,3,USA,"Horror, Akcja",2016-12-8,2016,1.5,['USA'],Underworld: Blood Wars,2016,"horror, action"
337532,Miłość Larsa,Lars and the Real Girl,2007,0,8,"Kanada, USA","Dramat, Komedia",2016-12-4,2016,4.0,"['CAN', 'USA']",Lars and the Real Girl,2007,"drama, comedy"
640318,Polowanie,Jagten,2012,0,8,"Dania, Szwecja",Dramat obyczajowy,2016-12-3,2016,4.0,"['DNK', 'SWE']",Jagten,2012,dramat obyczajowy
712896,Nowy początek,Arrival,2016,0,8,USA,"Thriller, Sci-Fi",2016-11-30,2016,4.0,['USA'],Arrival,2016,"thriller, sci-fi"
502804,Extraterrestrial,,2014,0,6,"Kanada, USA","Horror, Sci-Fi",2016-11-27,2016,3.0,"['CAN', 'USA']",,2014,"horror, sci-fi"
32063,Dagon,,2001,0,4,Hiszpania,Horror,2016-11-25,2016,2.0,['ESP'],,2001,horror
766551,Pitbull. Niebezpieczne kobiety,,2016,0,5,Polska,"Dramat, Sensacyjny",2016-11-24,2016,2.5,['POL'],,2016,"drama, sensacyjny"
8951,Przygody barona Munchausena,The Adventures of Baron Munchausen,1988,0,6,"Wielka Brytania, Włochy","Fantasy, Komedia, Przygodowy",2016-11-21,2016,3.0,"['GBR', 'ITA']",The Adventures of Baron Munchausen,1988,"fantasy, comedy, przygodowy"
8011,Nagi lunch,Naked Lunch,1991,0,9,"Japonia, Kanada, Wielka Brytania","Thriller, Sci-Fi, Psychologiczny",2016-11-20,2016,4.5,"['JPN', 'CAN', 'GBR']",Naked Lunch,1991,"thriller, sci-fi, psychologiczny"
5394,Eliksir miłości,Love Potion No. 9,1992,0,7,USA,"Fantasy, Komedia rom.",2016-11-17,2016,3.5,['USA'],Love Potion No. 9,1992,"fantasy, komedia rom."
557497,Rycerze (nie) na niby,Knights of Badassdom,2013,0,6,USA,"Fantasy, Komedia, Przygodowy",2016-11-15,2016,3.0,['USA'],Knights of Badassdom,2013,"fantasy, comedy, przygodowy"
702289,Zanim się obudzę,Before I Wake,2016,0,4,USA,Horror,2016-11-13,2016,2.0,['USA'],Before I Wake,2016,horror
894,Nóż w wodzie,,1961,0,8,Polska,"Dramat, Psychologiczny",2016-11-10,2016,4.0,['POL'],,1961,"drama, psychologiczny"
596885,John ginie na końcu,John Dies at the End,2012,0,8,USA,"Fantasy, Horror, Komedia",2016-11-6,2016,4.0,['USA'],John Dies at the End,2012,"fantasy, horror, comedy"
216500,High-Rise,,2015,0,7,"Belgia, Wielka Brytania","Dramat, Akcja, Sci-Fi",2016-11-4,2016,3.5,"['BEL', 'GBR']",,2015,"drama, action, sci-fi"
539510,Lorax,The Lorax,2012,0,8,USA,"Animacja, Familijny, Fantasy",2016-11-2,2016,4.0,['USA'],The Lorax,2012,"animacja, familijny, fantasy"
1073,Ziemia obiecana,,1974,0,8,Polska,Obyczajowy,2016-10-30,2016,4.0,['POL'],,1974,drama
725060,Syn Szawła,Saul fia,2015,0,7,Węgry,"Dramat, Wojenny",2016-10-28,2016,3.5,['HUN'],Saul fia,2015,"drama, war"
724694,Wołyń,,2016,0,6,Polska,"Dramat, Wojenny",2016-10-25,2016,3.0,['POL'],,2016,"drama, war"
725816,Legion samobójców,Suicide Squad,2016,0,6,"Kanada, USA","Akcja, Sci-Fi",2016-10-25,2016,3.0,"['CAN', 'USA']",Suicide Squad,2016,"action, sci-fi"
1022,Czułe słówka,Terms of Endearment,1983,0,8,USA,"Dramat, Komedia, Romans",2016-10-20,2016,4.0,['USA'],Terms of Endearment,1983,"drama, comedy, romance"
700817,Sekretne życie zwierzaków domowych,The Secret Life of Pets,2016,0,6,"Japonia, USA","Animacja, Komedia",2016-10-15,2016,3.0,"['JPN', 'USA']",The Secret Life of Pets,2016,"animacja, comedy"
9829,Strefa mroku,Twilight Zone: The Movie,1983,0,5,USA,"Horror, Nowele filmowe",2016-10-10,2016,2.5,['USA'],Twilight Zone: The Movie,1983,"horror, nowele filmowe"
629392,Jack Reacher: Jednym strzałem,Jack Reacher,2012,0,6,USA,"Kryminał, Akcja",2016-10-10,2016,3.0,['USA'],Jack Reacher,2012,"crime, action"
385852,Miasto ślepców,Blindness,2008,0,3,"Brazylia, Japonia, Kanada","Dramat, Thriller",2016-10-8,2016,1.5,"['BRA', 'JPN', 'CAN']",Blindness,2008,"drama, thriller"
708926,Czas wymierania,Extinction,2015,0,6,"Francja, Hiszpania, USA, Węgry","Dramat, Horror, Sci-Fi",2016-10-1,2016,3.0,"['FRA', 'ESP', 'USA', 'HUN']",Extinction,2015,"drama, horror, sci-fi"
156466,Fantastyczny Pan Lis,Fantastic Mr. Fox,2009,0,9,USA,"Animacja, Familijny, Komedia, Przygodowy",2016-9-23,2016,4.5,['USA'],Fantastic Mr. Fox,2009,"animacja, familijny, comedy, przygodowy"
